cid,pref,city,住居表示実施状況(entire/partial/not yet),調査年月日,実施状況公開情報,"公開フォーマット
（PDF、CSVなど）",国土地理院住居表示住所デジタルデータ,MEMO
40601,福岡県,香春町,未実施,2021/12/31,none,none,none,
40602,福岡県,添田町,未実施,2021/12/31,none,none,none,
40604,福岡県,糸田町,未実施,2021/12/31,none,none,none,
40605,福岡県,川崎町,未実施,2021/12/31,none,none,none,
40608,福岡県,大任町,未実施,2021/12/31,none,none,none,
40609,福岡県,赤村,未実施,2021/12/31,none,none,none,
40610,福岡県,福智町,未実施,2021/12/31,none,none,none,
40621,福岡県,苅田町,未実施,2021/12/31,none,none,none,
40625,福岡県,みやこ町,未実施,2021/12/31,none,none,none,
40642,福岡県,吉富町,未実施,2021/12/31,none,none,none,
40646,福岡県,上毛町,未実施,2021/12/31,none,none,none,
40647,福岡県,築上町,未実施,2021/12/31,none,none,none,
41201,佐賀県,佐賀市,一部地域で実施,2021/12/31,https://www.city.saga.lg.jp/site_files/file/usefiles/downloads/s36726_20130821091702.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/41201.html,
41202,佐賀県,唐津市,一部地域で実施,2021/12/31,https://www.city.karatsu.lg.jp/shimin/kurashi/koseki/bango.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/41202.html,
41203,佐賀県,鳥栖市,未実施,2021/12/31,none,none,none,
41204,佐賀県,多久市,一部地域で実施,2021/12/31,https://www.city.karatsu.lg.jp/shimin/kurashi/koseki/bango.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/41204.html,
41205,佐賀県,伊万里市,未実施,2021/12/31,none,none,none,
41206,佐賀県,武雄市,未実施,2021/12/31,none,none,none,
41207,佐賀県,鹿島市,未実施,2021/12/31,none,none,none,
41208,佐賀県,小城市,未実施,2021/12/31,none,none,none,
41209,佐賀県,嬉野市,未実施,2021/12/31,none,none,none,
41210,佐賀県,神埼市,未実施,2021/12/31,none,none,none,
41327,佐賀県,吉野ヶ里町,未実施,2021/12/31,none,none,none,
41341,佐賀県,基山町,未実施,2021/12/31,none,none,none,
41345,佐賀県,上峰町,未実施,2021/12/31,none,none,none,
41346,佐賀県,みやき町,未実施,2021/12/31,none,none,none,
41387,佐賀県,玄海町,未実施,2021/12/31,none,none,none,
41401,佐賀県,有田町,一部地域で実施,2021/12/31,https://www.town.arita.lg.jp/site_files/file/2014/site/gappei/guidebook.pdf,none,https://saigai.gsi.go.jp/jusho/view/pref/city/41401.html,
41423,佐賀県,大町町,未実施,2021/12/31,none,none,none,
41424,佐賀県,江北町,未実施,2021/12/31,none,none,none,
41425,佐賀県,白石町,未実施,2021/12/31,none,none,none,
41441,佐賀県,太良町,未実施,2021/12/31,none,none,none,
42201,長崎県,長崎市,一部地域で実施,2021/12/31,https://www.city.nagasaki.lg.jp/sumai/650000/659000/p003706_d/fil/jukyohyojijokyo.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/42201.html,
42202,長崎県,佐世保市,一部地域で実施,2021/12/31,https://www.city.sasebo.lg.jp/tosiseibi/kentiku/documents/jyukyohyouji.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/42202.html,
42203,長崎県,島原市,未実施,2021/12/31,none,none,none,
42204,長崎県,諫早市,一部地域で実施,2021/12/31,https://www.city.isahaya.nagasaki.jp/wp-content/uploads/2013/12/jukyohyouji.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/42204.html,
42205,長崎県,大村市,未実施,2021/12/31,none,none,none,
42207,長崎県,平戸市,未実施,2021/12/31,none,none,none,
42208,長崎県,松浦市,未実施,2021/12/31,none,none,none,
42209,長崎県,対馬市,未実施,2021/12/31,none,none,none,
42210,長崎県,壱岐市,未実施,2021/12/31,none,none,none,
42211,長崎県,五島市,一部地域で実施,2021/12/31,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/42211.html,
42212,長崎県,西海市,未実施,2021/12/31,none,none,none,
42213,長崎県,雲仙市,未実施,2021/12/31,none,none,none,
42214,長崎県,南島原市,未実施,2021/12/31,none,none,none,
42307,長崎県,長与町,未実施,2021/12/31,none,none,none,
42308,長崎県,時津町,未実施,2021/12/31,none,none,none,
42321,長崎県,東彼杵町,未実施,2021/12/31,none,none,none,
42322,長崎県,川棚町,未実施,2021/12/31,none,none,none,
42323,長崎県,波佐見町,未実施,2021/12/31,none,none,none,
42383,長崎県,小値賀町,未実施,2021/12/31,none,none,none,
42391,長崎県,佐々町,未実施,2021/12/31,none,none,none,
42411,長崎県,新上五島町,未実施,2021/12/31,none,none,none,
43101,熊本県,熊本市 中央区,一部地域で実施,2021/12/31,https://www.city.kumamoto.jp/common/UploadFileDsp.aspx?c_id=5&id=7743&sub_id=20&flid=276995,XLS,https://saigai.gsi.go.jp/jusho/view/pref/city/43101.html,
43102,熊本県,熊本市 東区,一部地域で実施,2021/12/31,https://www.city.kumamoto.jp/common/UploadFileDsp.aspx?c_id=5&id=7743&sub_id=20&flid=276995,XLS,https://saigai.gsi.go.jp/jusho/view/pref/city/43102.html,
43103,熊本県,熊本市 西区,一部地域で実施,2021/12/31,https://www.city.kumamoto.jp/common/UploadFileDsp.aspx?c_id=5&id=7743&sub_id=20&flid=276995,XLS,https://saigai.gsi.go.jp/jusho/view/pref/city/43103.html,
43104,熊本県,熊本市 南区,一部地域で実施,2021/12/31,https://www.city.kumamoto.jp/common/UploadFileDsp.aspx?c_id=5&id=7743&sub_id=20&flid=276995,XLS,https://saigai.gsi.go.jp/jusho/view/pref/city/43104.html,
43105,熊本県,熊本市 北区,一部地域で実施,2021/12/31,https://www.city.kumamoto.jp/common/UploadFileDsp.aspx?c_id=5&id=7743&sub_id=20&flid=276995,XLS,https://saigai.gsi.go.jp/jusho/view/pref/city/43105.html,
43202,熊本県,八代市,一部地域で実施,2021/12/31,http://www.city.yatsushiro.lg.jp/kiji00314171/index.html,none,https://saigai.gsi.go.jp/jusho/view/pref/city/43202.html,
43203,熊本県,人吉市,未実施,2021/12/31,none,none,none,
43204,熊本県,荒尾市,一部地域で実施,2021/12/31,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/43204.html,
43205,熊本県,水俣市,一部地域で実施,2021/12/31,https://www.city.minamata.lg.jp/kiji003839/index.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/43205.html,
43206,熊本県,玉名市,未実施,2021/12/31,none,none,none,
43208,熊本県,山鹿市,一部地域で実施,2021/12/31,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/43208.html,
43210,熊本県,菊池市,未実施,2021/12/31,none,none,none,
43211,熊本県,宇土市,未実施,2021/12/31,https://www.city.uto.lg.jp/article/view/1279/1561.html,none,none,
43212,熊本県,上天草市,未実施,2021/12/31,none,none,none,
43213,熊本県,宇城市,未実施,2021/12/31,none,none,none,
43214,熊本県,阿蘇市,未実施,2021/12/31,none,none,none,
43215,熊本県,天草市,一部地域で実施,2021/12/31,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/43215.html,
43216,熊本県,合志市,未実施,2021/12/31,none,none,none,
43348,熊本県,美里町,未実施,2021/12/31,none,none,none,
43364,熊本県,玉東町,未実施,2021/12/31,none,none,none,
43367,熊本県,南関町,未実施,2021/12/31,none,none,none,
43368,熊本県,長洲町,未実施,2021/12/31,none,none,none,
43369,熊本県,和水町,未実施,2021/12/31,none,none,none,
43403,熊本県,大津町,未実施,2021/12/31,none,none,none,
43404,熊本県,菊陽町,一部地域で実施,2021/12/31,https://www.town.kikuyo.lg.jp/kiji0031470/3_1470_1_4837_13141_misc.xls,XLS,https://saigai.gsi.go.jp/jusho/view/pref/city/43404.html,
43423,熊本県,南小国町,未実施,2021/12/31,none,none,none,
43424,熊本県,小国町,未実施,2021/12/31,none,none,none,
43425,熊本県,産山村,未実施,2021/12/31,none,none,none,
43428,熊本県,高森町,未実施,2021/12/31,none,none,none,
43432,熊本県,西原村,未実施,2021/12/31,none,none,none,
43433,熊本県,南阿蘇村,未実施,2021/12/31,none,none,none,
43441,熊本県,御船町,未実施,2021/12/31,none,none,none,
43442,熊本県,嘉島町,未実施,2021/12/31,none,none,none,
43443,熊本県,益城町,未実施,2021/12/31,none,none,none,
43444,熊本県,甲佐町,未実施,2021/12/31,none,none,none,
43447,熊本県,山都町,未実施,2021/12/31,none,none,none,
43468,熊本県,氷川町,未実施,2021/12/31,none,none,none,
43482,熊本県,芦北町,未実施,2021/12/31,none,none,none,
43484,熊本県,津奈木町,未実施,2021/12/31,none,none,none,
43501,熊本県,錦町,未実施,2021/12/31,none,none,none,
43505,熊本県,多良木町,未実施,2021/12/31,none,none,none,
43506,熊本県,湯前町,未実施,2021/12/31,none,none,none,
43507,熊本県,水上村,未実施,2021/12/31,none,none,none,
43510,熊本県,相良村,未実施,2021/12/31,none,none,none,
43511,熊本県,五木村,未実施,2021/12/31,none,none,none,
43512,熊本県,山江村,未実施,2021/12/31,none,none,none,
43513,熊本県,球磨村,未実施,2021/12/31,none,none,none,
43514,熊本県,あさぎり町,未実施,2021/12/31,none,none,none,
43531,熊本県,苓北町,未実施,2021/12/31,none,none,none,
44201,大分県,大分市,一部地域で実施,2021/12/31,http://www.city.oita.oita.jp/o040/kurashi/sumaijoho/documents/jixtusitikuitirannhyou.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/44201.html,
44202,大分県,別府市,一部地域で実施,2021/12/31,https://www.city.beppu.oita.jp/seikatu/todokede_syoumei/koseki_jyuuminhyounado/detail11.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/44202.html,
44203,大分県,中津市,一部地域で実施,2021/12/31,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/44203.html,
44204,大分県,日田市,一部地域で実施,2021/12/31,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/44204.html,
44205,大分県,佐伯市,一部地域で実施,2021/12/31,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/44205.html,
44206,大分県,臼杵市,未実施,2021/12/31,none,none,none,
44207,大分県,津久見市,一部地域で実施,2021/12/31,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/44207.html,
44208,大分県,竹田市,未実施,2021/12/31,none,none,none,
44209,大分県,豊後高田市,未実施,2021/12/31,,none,none,
44210,大分県,杵築市,未実施,2021/12/31,,none,none,
44211,大分県,宇佐市,未実施,2021/12/31,,none,none,
44212,大分県,豊後大野市,未実施,2021/12/31,,none,none,
44213,大分県,由布市,未実施,2021/12/31,,none,none,
44214,大分県,国東市,未実施,2021/12/31,,none,none,
44322,大分県,姫島村,未実施,2021/12/31,,none,none,
44341,大分県,日出町,未実施,2021/12/31,,none,none,
44461,大分県,九重町,未実施,2021/12/31,,none,none,
44462,大分県,玖珠町,未実施,2021/12/31,,none,none,
45201,宮崎県,宮崎市,一部地域で実施,2021/12/31,https://www.city.miyazaki.miyazaki.jp/life/house/dwelling/995.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/45201.html,
45202,宮崎県,都城市,一部地域で実施,2021/12/31,https://www.city.miyakonojo.miyazaki.jp/uploaded/attachment/4157.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/45202.html,
45203,宮崎県,延岡市,一部地域で実施,2021/12/31,https://www.city.nobeoka.miyazaki.jp/soshiki/47/2960.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/45203.html,
45204,宮崎県,日南市,一部地域で実施,2021/12/31,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/45204.html,
45205,宮崎県,小林市,未実施,2021/12/31,none,none,none,
45206,宮崎県,日向市,一部地域で実施,2021/12/31,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/45206.html,
45207,宮崎県,串間市,未実施,2021/12/31,none,none,none,
45208,宮崎県,西都市,未実施,2021/12/31,none,none,none,
45209,宮崎県,えびの市,未実施,2021/12/31,none,none,none,
45341,宮崎県,三股町,未実施,2021/12/31,none,none,none,
45361,宮崎県,高原町,未実施,2021/12/31,none,none,none,
45382,宮崎県,国富町,未実施,2021/12/31,none,none,none,
45383,宮崎県,綾町,未実施,2021/12/31,none,none,none,
45401,宮崎県,高鍋町,未実施,2021/12/31,none,none,none,
45402,宮崎県,新富町,未実施,2021/12/31,none,none,none,
45403,宮崎県,西米良村,未実施,2021/12/31,none,none,none,
45404,宮崎県,木城町,未実施,2021/12/31,none,none,none,
45405,宮崎県,川南町,未実施,2021/12/31,none,none,none,
45406,宮崎県,都農町,未実施,2021/12/31,none,none,none,
45421,宮崎県,門川町,未実施,2021/12/31,none,none,none,
45429,宮崎県,諸塚村,未実施,2021/12/31,none,none,none,
45430,宮崎県,椎葉村,未実施,2021/12/31,none,none,none,
45431,宮崎県,美郷町,未実施,2021/12/31,none,none,none,
45441,宮崎県,高千穂町,未実施,2021/12/31,none,none,none,
45442,宮崎県,日之影町,未実施,2021/12/31,none,none,none,
45443,宮崎県,五ヶ瀬町,未実施,2021/12/31,none,none,none,
46201,鹿児島県,鹿児島市,一部地域で実施,2021/12/31,http://www.city.kagoshima.lg.jp/kensetu/toshikeikaku/tochiriyou/machizukuri/tochi/hyoji/documents/jissikuikiitirann0223.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/46201.html,
46203,鹿児島県,鹿屋市,一部地域で実施,2021/12/31,https://www.city.kanoya.lg.jp/toshikei/kurashi/tochi/jukyo/jisshichiku.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/46203.html,
46204,鹿児島県,枕崎市,未実施,2021/12/31,none,none,none,
46206,鹿児島県,阿久根市,未実施,2021/12/31,none,none,none,
46208,鹿児島県,出水市,一部地域で実施,2021/12/31,https://www.city.kagoshima-izumi.lg.jp/page/page_02604.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/46208.html,
46210,鹿児島県,指宿市,一部地域で実施,2021/12/31,https://www.city.ibusuki.lg.jp/main/machi/syakaikiban/sinsei/page001573.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/46210.html,
46213,鹿児島県,西之表市,未実施,2021/12/31,none,none,none,
46214,鹿児島県,垂水市,未実施,2021/12/31,none,none,none,
46215,鹿児島県,薩摩川内市,一部地域で実施,2021/12/31,https://www.city.satsumasendai.lg.jp/www/contents/1280728702614/index.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/46215.html,
46216,鹿児島県,日置市,未実施,2021/12/31,none,none,none,
46217,鹿児島県,曽於市,未実施,2021/12/31,none,none,none,
46218,鹿児島県,霧島市,一部地域で実施,2021/12/31,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/46218.html,
46219,鹿児島県,いちき串木野市,未実施,2021/12/31,http://www.city.ichikikushikino.lg.jp/tokei2/kurashi/machizukuri/jukyo/jokyo.html,HTML,none,
46220,鹿児島県,南さつま市,未実施,2021/12/31,none,none,none,
46221,鹿児島県,志布志市,未実施,2021/12/31,none,none,none,
46222,鹿児島県,奄美市,一部地域で実施,2021/12/31,https://www.city.amami.lg.jp/shimin/documents/jukyohyoji.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/46222.html,
46223,鹿児島県,南九州市,未実施,2021/12/31,none,none,none,
46224,鹿児島県,伊佐市,未実施,2021/12/31,none,none,none,
46225,鹿児島県,姶良市,一部地域で実施,2021/12/31,none,none,https://saigai.gsi.go.jp/jusho/view/pref/city/46225.html,
46303,鹿児島県,三島村,未実施,2021/12/31,none,none,none,
46304,鹿児島県,十島村,未実施,2021/12/31,none,none,none,
46392,鹿児島県,さつま町,未実施,2021/12/31,none,none,none,
46404,鹿児島県,長島町,未実施,2021/12/31,none,none,none,
46452,鹿児島県,湧水町,未実施,2021/12/31,none,none,none,
46468,鹿児島県,大崎町,未実施,2021/12/31,none,none,none,
46482,鹿児島県,東串良町,未実施,2021/12/31,none,none,none,
46490,鹿児島県,錦江町,一部地域で実施,2021/12/31,http://www.town.kinko.lg.jp/o-t_gappei/ADDRESS.HTM,HTML,none,
46491,鹿児島県,南大隅町,未実施,2021/12/31,none,none,none,
46492,鹿児島県,肝付町,未実施,2021/12/31,none,none,none,
46501,鹿児島県,中種子町,未実施,2021/12/31,none,none,none,
46502,鹿児島県,南種子町,未実施,2021/12/31,none,none,none,
46505,鹿児島県,屋久島町,未実施,2021/12/31,none,none,none,
46523,鹿児島県,大和村,未実施,2021/12/31,none,none,none,
46524,鹿児島県,宇検村,未実施,2021/12/31,none,none,none,
46525,鹿児島県,瀬戸内町,未実施,2021/12/31,none,none,none,
46527,鹿児島県,龍郷町,未実施,2021/12/31,none,none,none,
46529,鹿児島県,喜界町,未実施,2021/12/31,none,none,none,
46530,鹿児島県,徳之島町,未実施,2021/12/31,none,none,none,
46531,鹿児島県,天城町,未実施,2021/12/31,none,none,none,
46532,鹿児島県,伊仙町,未実施,2021/12/31,none,none,none,
46533,鹿児島県,和泊町,未実施,2021/12/31,none,none,none,
46534,鹿児島県,知名町,未実施,2021/12/31,https://www.town.china.lg.jp/kikakushinkou/kurasu/shome-todokede/download/jukyohyoji/index.html,none,none,
46535,鹿児島県,与論町,未実施,2021/12/31,none,none,none,
47201,沖縄県,那覇市,一部地域で実施,2021/12/31,https://www.city.naha.okinawa.jp/kurasitetuduki/collabo/tosi/tiseki/jyuukyohyouji/jyuukyohyoujinop/jissikuiki.files/jukyokubestuzu.pdf,PDF,https://saigai.gsi.go.jp/jusho/view/pref/city/47201.html,
47205,沖縄県,宜野湾市,一部地域で実施,2021/12/31,https://www.city.ginowan.lg.jp/soshiki/keizai/4/1/2/1/1485.html,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/47205.html,
47207,沖縄県,石垣市,未実施,2021/12/31,none,none,none,
47208,沖縄県,浦添市,一部地域で実施,2021/12/31,https://www.city.urasoe.lg.jp/article?articleId=61304c5356737503f548e04f,HTML,https://saigai.gsi.go.jp/jusho/view/pref/city/47208.html,
